Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price,Datetime,Date
1508457600,5700,5700,5698.68,5700,0.11684654,665.91386047,5699.0464627,2017-10-20T00:00:00Z,2017-10-20
1508544000,5977.26,5984.83,5977.26,5980,1.92181787,11495.71401,5981.6875416,2017-10-21T00:00:00Z,2017-10-21
1508630400,6010.85,6012.86,6010.85,6012.86,0.14238599,855.86377318,6010.8706845,2017-10-22T00:00:00Z,2017-10-22
1508716800,5967.38,5969,5967.37,5967.37,0.26552932,1584.9200612,5968.9079202,2017-10-23T00:00:00Z,2017-10-23
1508803200,5869.82,5869.82,5869.82,5869.82,0.02260035,132.65998644,5869.82,2017-10-24T00:00:00Z,2017-10-24
1508889600,5518.49,5523.25,5506.33,5518.4,6.52550137,36018.486166,5519.6503875,2017-10-25T00:00:00Z,2017-10-25
1508976000,5741.35,5741.35,5736,5741.19,0.74319881,4266.0432476,5740.1104391,2017-10-26T00:00:00Z,2017-10-26
1509062400,5889.99,5890,5880.11,5882.87,12.32510229,72519.313582,5883.8711335,2017-10-27T00:00:00Z,2017-10-27
1509148800,5773.03,5779.56,5773.03,5779.54,0.37272455,2153.6254766,5778.0617794,2017-10-28T00:00:00Z,2017-10-28
1509235200,5731.7,5731.7,5731.7,5731.7,0.28571348,1637.6239533,5731.7,2017-10-29T00:00:00Z,2017-10-29
1509321600,6133.01,6136,6130,6130,4.21164545,25830.0527,6133.0073975,2017-10-30T00:00:00Z,2017-10-30
1509408000,6120,6135.74,6119.9,6135.74,3.90936568,23927.378065,6120.5269662,2017-10-31T00:00:00Z,2017-10-31
1509494400,6434.24,6440.05,6413.62,6413.62,17.75452156,114013.69975,6421.671199,2017-11-01T00:00:00Z,2017-11-01
1509580800,6745.04,6760,6745.03,6750.1,34.98520889,236278.94211,6753.6810443,2017-11-02T00:00:00Z,2017-11-02
1509667200,7030,7037.88,7029.93,7030.01,10.32604138,72593.011929,7030.0911315,2017-11-03T00:00:00Z,2017-11-03
1509753600,7145.24,7169.68,7140.25,7150,6.83869378,48894.51882,7149.6868252,2017-11-04T00:00:00Z,2017-11-04
1509840000,7388.79,7388.79,7357.29,7358.31,0.20789029,1534.434483,7380.9819736,2017-11-05T00:00:00Z,2017-11-05
1509926400,7373.3,7373.76,7351.04,7364.91,10.69794439,78840.510763,7369.6878473,2017-11-06T00:00:00Z,2017-11-06
1510012800,6967.64,6968.4,6945,6968.4,43.56440071,302933.83635,6953.7014493,2017-11-07T00:00:00Z,2017-11-07
1510099200,7131.38,7139,7116.58,7116.58,24.55445325,174971.7198,7125.8650324,2017-11-08T00:00:00Z,2017-11-08
1510185600,7465.06,7466.57,7450.33,7465.96,4.26694651,31853.117505,7465.0847933,2017-11-09T00:00:00Z,2017-11-09
1510272000,7150.61,7160.99,7147.27,7147.27,5.39818413,38599.820901,7150.5195027,2017-11-10T00:00:00Z,2017-11-10
1510358400,6588.18,6588.18,6586.13,6586.13,1.67422912,11028.784187,6587.3804577,2017-11-11T00:00:00Z,2017-11-11
1510444800,6355.13,6355.13,6330.29,6330.29,31.33902764,198491.29001,6333.6773651,2017-11-12T00:00:00Z,2017-11-12
1510531200,5870.03,5870.03,5850.2,5853.64,12.80773581,75013.933974,5856.9239003,2017-11-13T00:00:00Z,2017-11-13
1510617600,6524.69,6548.07,6524.69,6543.1,6.4138365,41943.320786,6539.5057679,2017-11-14T00:00:00Z,2017-11-14
1510704000,6609,6615,6609,6612.7,9.98263628,65976.352329,6609.1111083,2017-11-15T00:00:00Z,2017-11-15
1510790400,7294,7310,7294,7307.99,2.67242113,19494.759427,7294.7931776,2017-11-16T00:00:00Z,2017-11-16
1510876800,7846.96,7859.78,7827.07,7859.78,1.84448737,14488.841286,7855.2130646,2017-11-17T00:00:00Z,2017-11-17
1510963200,7675,7685.42,7673.07,7685.42,0.34320338,2636.750704,7682.764383,2017-11-18T00:00:00Z,2017-11-18
1511049600,7775.55,7775.55,7774.32,7774.32,0.93649104,7281.1277368,7774.9037906,2017-11-19T00:00:00Z,2017-11-19
1511136000,8016.58,8036.3,8016.23,8036.3,34.72066333,278915.69293,8033.1326126,2017-11-20T00:00:00Z,2017-11-20
1511222400,8226.14,8226.14,8204.07,8213,0.52534514,4315.6185584,8214.8253211,2017-11-21T00:00:00Z,2017-11-21
1511308800,8095.19,8095.2,8078.97,8079.77,1.10926006,8972.8508299,8089.0416535,2017-11-22T00:00:00Z,2017-11-22
1511395200,8214.69,8228.85,8214.69,8228.85,3.93277135,32307.023645,8214.8237895,2017-11-23T00:00:00Z,2017-11-23
1511481600,7988.96,8001.5,7988.9,8000.01,6.49460027,51907.210486,7992.3641684,2017-11-24T00:00:00Z,2017-11-24
1511568000,8199.83,8199.83,8194.15,8194.15,0.54958012,4504.4350446,8196.1389808,2017-11-25T00:00:00Z,2017-11-25
1511654400,8718,8720.62,8700.1,8700.74,1.31079287,11426.385448000001,8717.1556315,2017-11-26T00:00:00Z,2017-11-26
1511740800,9278.99,9278.99,9271.01,9275.79,0.03692325,342.43674076,9274.2849224,2017-11-27T00:00:00Z,2017-11-27
1511827200,9708.06,9709,9683.89,9709,2.19293797,21281.772742,9704.6852365,2017-11-28T00:00:00Z,2017-11-28
1511913600,9877.63,9877.63,9877.38,9877.38,1.12395607,11101.868343,9877.4931146,2017-11-29T00:00:00Z,2017-11-29
1512000000,9833.7,9845.23,9820.81,9820.87,1.99678523,19631.32906,9831.4674835,2017-11-30T00:00:00Z,2017-11-30
1512086400,9927.29,9950,9927.29,9937.81,3.43757643,34170.399726,9940.2589066,2017-12-01T00:00:00Z,2017-12-01
1512172800,10840.45,10841.32,10823,10840.35,8.62538619,93492.377645,10839.210626,2017-12-02T00:00:00Z,2017-12-02
1512259200,10875.68,10875.68,10871.57,10875.68,1.51437369,16467.297646,10873.998772,2017-12-03T00:00:00Z,2017-12-03
1512345600,11250,11250,11184.51,11184.51,8.6955527,97526.398688,11215.664151,2017-12-04T00:00:00Z,2017-12-04
1512432000,11613.07,11629,11613.02,11629,25.57216753,297043.0601,11615.873381,2017-12-05T00:00:00Z,2017-12-05
1512518400,11676.99,11690,11659.8,11659.81,1.57911337,18430.463015,11671.399511,2017-12-06T00:00:00Z,2017-12-06
1512604800,13623,13623,13599.98,13619.94,12.390335,168594.06596,13606.901344,2017-12-07T00:00:00Z,2017-12-07
1512691200,16599.99,16599.99,16500.02,16565.01,14.04153592,232305.00575,16544.130718,2017-12-08T00:00:00Z,2017-12-08
1512777600,15799.87,15799.87,15762.13,15769.66,4.4283622,69881.318563,15780.398126,2017-12-09T00:00:00Z,2017-12-09
1512864000,14601.01,14622.06,14500.01,14555.97,7.90847087,115021.20166,14544.050746,2017-12-10T00:00:00Z,2017-12-10
1512950400,14690.99,14741.44,14677.19,14741.44,3.1394227200000002,46179.797474,14709.646197,2017-12-11T00:00:00Z,2017-12-11
1513036800,16470,16470,16400,16400,3.09828212,50841.160528,16409.46775,2017-12-12T00:00:00Z,2017-12-12
1513123200,16650.01,16675.77,16650,16675.77,10.4624348,174229.4008,16652.854152,2017-12-13T00:00:00Z,2017-12-13
1513209600,16245.02,16252.99,16165.88,16234.25,2.92525948,47497.246829,16236.934588,2017-12-14T00:00:00Z,2017-12-14
1513296000,16404.99,16405,16389.95,16390.01,5.58778647,91648.814609,16401.631505,2017-12-15T00:00:00Z,2017-12-15
1513382400,17477.98,17488.99,17465.37,17488.99,0.87685446,15326.380154,17478.818725,2017-12-16T00:00:00Z,2017-12-16
1513468800,19187.78,19187.8,19160.79,19160.79,3.12668841,59919.907112,19164.016127,2017-12-17T00:00:00Z,2017-12-17
1513555200,18953,18953,18907.59,18948.51,3.28952515,62305.147679,18940.468559,2017-12-18T00:00:00Z,2017-12-18
1513641600,18940.58,18949.99,18899.99,18900,8.20876244,155251.86997,18912.944686,2017-12-19T00:00:00Z,2017-12-19
1513728000,17700,17700.29,17650,17650,31.9946032,565245.60044,17666.904537,2017-12-20T00:00:00Z,2017-12-20
1513814400,16466.98,16494.52,16404.75,16484.07,27.6939441,456689.3971,16490.587092,2017-12-21T00:00:00Z,2017-12-21
1513900800,15600,15743.71,15600,15716.96,50.79314236,796002.21939,15671.450562,2017-12-22T00:00:00Z,2017-12-22
1513987200,13980,14009.79,13825.09,13999.98,14.54078739,203143.25225,13970.58129,2017-12-23T00:00:00Z,2017-12-23
1514073600,14619,14619,14568.41,14575.25,6.29881676,91984.322654,14603.428891,2017-12-24T00:00:00Z,2017-12-24
1514160000,14107.87,14187.57,14104.81,14187.56,29.46976727,417702.92028,14173.94703,2017-12-25T00:00:00Z,2017-12-25
1514246400,13925.5,13925.5,13924.06,13924.06,0.11220855,1562.4437928,13924.462911,2017-12-26T00:00:00Z,2017-12-26
1514332800,15764.45,15764.45,15685.7,15685.7,6.74971767,106200.19694,15734.020612,2017-12-27T00:00:00Z,2017-12-27
1514419200,15390.05,15404.99,15357.11,15399.99,1.50347029,23104.709836000002,15367.586569,2017-12-28T00:00:00Z,2017-12-28
1514505600,14436.99,14497,14434,14497,7.48591336,108273.05789,14463.573473,2017-12-29T00:00:00Z,2017-12-29
1514592000,14351,14351,14300,14300.01,8.20884333,117612.56825,14327.544518,2017-12-30T00:00:00Z,2017-12-30
1514678400,12640,12640,12596.12,12596.13,0.49606501,6258.5324691,12616.355403,2017-12-31T00:00:00Z,2017-12-31
1514764800,13880,13906.37,13841,13841.01,4.96799665,69030.71889,13895.08161,2018-01-01T00:00:00Z,2018-01-01
1514851200,13394.2,13493.88,13394.2,13493.88,4.20615351,56560.784708,13447.151792,2018-01-02T00:00:00Z,2018-01-02
1514937600,14670.96,14679,14647.5,14654.99,21.73718415,318569.12755,14655.49196,2018-01-03T00:00:00Z,2018-01-03
1515024000,15155.62,15155.62,15107.7,15153,9.24743597,139811.61977,15118.960566,2018-01-04T00:00:00Z,2018-01-04
1515110400,15143.67,15199.98,15135.19,15150,30.08599416,455843.96883,15151.367989,2018-01-05T00:00:00Z,2018-01-05
1515196800,16927.99,16950.19,16909.01,16909.15,5.41940685,91745.571897,16929.07996,2018-01-06T00:00:00Z,2018-01-06
1515283200,17142.43,17149.97,17107.04,17107.04,3.59102162,61542.655087,17137.923856,2018-01-07T00:00:00Z,2018-01-07
1515369600,16173.98,16176.96,16102.05,16166.78,25.63379053,413278.39464,16122.40664,2018-01-08T00:00:00Z,2018-01-08
1515456000,14999.99,14999.99,14931.92,14931.97,4.73476282,70746.081859,14941.842823,2018-01-09T00:00:00Z,2018-01-09
1515542400,14403.51,14442.25,14390.23,14442.25,8.85779317,127671.28221,14413.441334,2018-01-10T00:00:00Z,2018-01-10
1515628800,14899.99,14900,14890.11,14900,8.51963519,126920.98879,14897.467551,2018-01-11T00:00:00Z,2018-01-11
1515715200,13249.99,13249.99,13218.03,13246.82,27.5250583,364018.09822,13224.971016,2018-01-12T00:00:00Z,2018-01-12
1515801600,13829.28,13849.28,13795.49,13822.37,7.29567899,100850.88156,13823.371573,2018-01-13T00:00:00Z,2018-01-13
1515888000,14197.78,14197.78,14173.14,14189.66,2.06132548,29243.013298,14186.5094,2018-01-14T00:00:00Z,2018-01-14
1515974400,13647.99,13648,13611.49,13611.49,5.85382419,79757.672675,13624.88351,2018-01-15T00:00:00Z,2018-01-15
1516060800,13581.66,13607.04,13581.66,13607.03,0.99326198,13514.112532,13605.788607,2018-01-16T00:00:00Z,2018-01-16
1516147200,11393.97,11400,11335.04,11395,17.86887447,203464.61683,11386.537925,2018-01-17T00:00:00Z,2018-01-17
1516233600,11199,11234.77,11171.18,11179.43,13.50818893,151395.95573,11207.716779,2018-01-18T00:00:00Z,2018-01-18
1516320000,11290.9,11290.9,11247.22,11255.08,6.75770986,76155.630975,11269.443725,2018-01-19T00:00:00Z,2018-01-19
1516406400,11560.82,11563,11552,11552,8.40644525,97169.787286,11558.962724,2018-01-20T00:00:00Z,2018-01-20
1516492800,12782.99,12791.88,12766.19,12766.19,0.22876948,2925.819066,12789.376739,2018-01-21T00:00:00Z,2018-01-21
1516579200,11558.87,11567,11550.01,11550.01,15.10286831,174600.19099,11560.730545,2018-01-22T00:00:00Z,2018-01-22
1516665600,10810,10810,10796.87,10810,8.53352268,92241.443385,10809.304298,2018-01-23T00:00:00Z,2018-01-23
1516752000,10848.99,10888.33,10825.07,10888.33,10.75150126,116848.77364,10868.135604,2018-01-24T00:00:00Z,2018-01-24
1516838400,11400.98,11422.08,11360.02,11360.02,10.51719191,119753.52642,11386.454431,2018-01-25T00:00:00Z,2018-01-25
1516924800,11140.01,11140.01,11105.13,11139.99,2.73649851,30419.016393,11116.036162,2018-01-26T00:00:00Z,2018-01-26
1517011200,11093.74,11093.82,11082.95,11093.82,0.18945802,2100.0556038,11084.543181,2018-01-27T00:00:00Z,2018-01-27
1517097600,11446.54,11449.9,11437.73,11449.9,3.38267521,38707.688449,11442.921962,2018-01-28T00:00:00Z,2018-01-28
1517184000,11685.58,11715.54,11665.66,11665.66,4.70946264,55072.420608,11693.992461,2018-01-29T00:00:00Z,2018-01-29
1517270400,11162.62,11173.16,11161.33,11172.64,8.24181687,92040.657824,11167.520375,2018-01-30T00:00:00Z,2018-01-30
1517356800,9971,9985.49,9965.49,9985.4,3.51630176,35072.567224,9974.2768446,2018-01-31T00:00:00Z,2018-01-31
1517443200,10148.99,10151.99,10132.99,10132.99,1.50868968,15299.959284,10141.223531,2018-02-01T00:00:00Z,2018-02-01
1517529600,9010.87,9010.87,8978,8978,4.04327382,36304.232528,8978.920089,2018-02-02T00:00:00Z,2018-02-02
1517616000,8838.29,8849.99,8816.44,8849.99,11.4848184,101591.82796,8845.7496165,2018-02-03T00:00:00Z,2018-02-03
1517702400,9225.31,9225.31,9152.67,9172.55,3.58916124,32998.818299,9194.0194638,2018-02-04T00:00:00Z,2018-02-04
1517788800,8190.78,8208.25,8150.52,8189.67,11.65991504,95479.832606,8188.7245557,2018-02-05T00:00:00Z,2018-02-05
1517875200,6878.65,6929.32,6874.27,6915,25.57525637,176627.81735,6906.1992886,2018-02-06T00:00:00Z,2018-02-06
1517961600,7737.26,7737.26,7714.7,7714.7,2.31954249,17916.169034,7724.0098474,2018-02-07T00:00:00Z,2018-02-07
1518048000,7588.01,7600,7565.5,7600,15.36954913,116495.23258,7579.6128822,2018-02-08T00:00:00Z,2018-02-08
1518134400,8259.42,8259.42,8230.51,8254.17,1.1485137,9479.4294963,8253.6494744,2018-02-09T00:00:00Z,2018-02-09
1518220800,8693.98,8709.04,8677.74,8677.74,2.05009044,17822.25311,8693.3984773,2018-02-10T00:00:00Z,2018-02-10
1518307200,8560,8560,8547.58,8557.66,3.23937211,27690.512173,8548.1109403,2018-02-11T00:00:00Z,2018-02-11
1518393600,8077.25,8117.15,8067,8117.15,11.50192294,92989.856558,8084.7226192,2018-02-12T00:00:00Z,2018-02-12
1518480000,8891.2,8917.85,8887.45,8895.02,4.17960258,37197.452054,8899.758133,2018-02-13T00:00:00Z,2018-02-13
1518566400,8504.57,8525.99,8504.57,8525.99,0.1709605,1456.4028172,8518.9433651,2018-02-14T00:00:00Z,2018-02-14
1518652800,9490.98,9491.01,9467.63,9467.63,14.41502085,136606.82975,9476.7001154,2018-02-15T00:00:00Z,2018-02-15
1518739200,10011.3,10030.51,10005.75,10024.13,10.01495889,100345.01611,10019.513531,2018-02-16T00:00:00Z,2018-02-16
1518825600,10203.14,10203.14,10179.36,10195.78,0.09432343,960.87194996,10186.991185,2018-02-17T00:00:00Z,2018-02-17
1518912000,11101,11111,11090,11090,77.68432388,862424.4557,11101.653624,2018-02-18T00:00:00Z,2018-02-18
1518998400,10433.68,10433.68,10410,10433.53,28.22127655,294113.09341,10421.679292,2018-02-19T00:00:00Z,2018-02-19
1519084800,11159.12,11163.73,11154.06,11154.06,1.51868367,16947.279643,11159.190013,2018-02-20T00:00:00Z,2018-02-20
1519171200,11233.42,11234.65,11150.75,11166.3,59.48357136,667507.37353,11221.709764,2018-02-21T00:00:00Z,2018-02-21
1519257600,10446.79,10446.79,10420,10430,13.87168389,144688.06433,10430.461469,2018-02-22T00:00:00Z,2018-02-22
1519344000,9843.33,9843.34,9811,9811,21.7606936,213922.34078,9830.6765729,2018-02-23T00:00:00Z,2018-02-23
1519430400,10135.2,10135.2,10135,10135,0.99046528,10038.495613,10135.131251,2018-02-24T00:00:00Z,2018-02-24
1519516800,9688.26,9688.26,9682.72,9682.72,1.63247352,15809.411462,9684.3294964,2018-02-25T00:00:00Z,2018-02-25
1519603200,9595.99,9600,9590.21,9600,40.52019695,388875.08821,9597.0680669,2018-02-26T00:00:00Z,2018-02-26
1519689600,10329.99,10332.99,10329.99,10332.99,0.23840408,2462.9438,10330.963296,2018-02-27T00:00:00Z,2018-02-27
1519776000,10572.49,10572.99,10551,10571.56,33.96749325,358803.19425,10563.134336,2018-02-28T00:00:00Z,2018-02-28
1519862400,10314.99,10315,10297,10312.33,6.29399553,64896.782306,10310.903781,2018-03-01T00:00:00Z,2018-03-01
1519948800,10917.37,10925.36,10917.37,10924.88,0.35154212,3838.0055988,10917.626596,2018-03-02T00:00:00Z,2018-03-02
1520035200,11032.81,11056.62,11032.81,11056.62,2.15393878,23788.368223,11044.124579,2018-03-03T00:00:00Z,2018-03-03
1520121600,11445,11450,11436.39,11448.68,2.25982858,25865.947094,11445.977506,2018-03-04T00:00:00Z,2018-03-04
1520208000,11479.68,11489.3,11464.88,11489.3,4.89460997,56189.651846,11479.903851,2018-03-05T00:00:00Z,2018-03-05
1520294400,11417.39,11420.01,11348.9,11348.9,152.28974823,1734456.7436,11389.18912,2018-03-06T00:00:00Z,2018-03-06
1520380800,10723.01,10741.99,10723,10741.99,5.81990786,62477.454399,10735.127755,2018-03-07T00:00:00Z,2018-03-07
1520467200,9904.52,9912.88,9880,9886.35,9.36984131,92771.112996,9901.0335316,2018-03-08T00:00:00Z,2018-03-08
1520553600,9293.06,9324.02,9286.79,9324.02,19.597349349999998,182322.24639,9303.4135962,2018-03-09T00:00:00Z,2018-03-09
1520640000,9228.83,9286.08,9217.83,9259.39,24.63038225,227835.39818,9250.1771133,2018-03-10T00:00:00Z,2018-03-10
1520726400,8795.04,8795.04,8768.98,8785.72,2.73308979,23998.022283,8780.5466073,2018-03-11T00:00:00Z,2018-03-11
1520812800,9535.04,9550.05,9535.04,9550.05,0.49611207,4732.4008151,9538.9753672,2018-03-12T00:00:00Z,2018-03-12
1520899200,9115.24,9119.62,9090.23,9090.23,15.12947712,137780.89704,9106.7851155,2018-03-13T00:00:00Z,2018-03-13
1520985600,9152.07,9200.16,9152.07,9199.99,61.28807577,563670.06034,9197.0591874,2018-03-14T00:00:00Z,2018-03-14
1521072000,8195.99,8212.69,8172.8,8207.4,26.57352678,217632.45584,8189.8220602,2018-03-15T00:00:00Z,2018-03-15
1521158400,8265.05,8287.22,8260,8287.22,3.63412147,30062.594928,8272.3142789,2018-03-16T00:00:00Z,2018-03-16
1521244800,8258.54,8280.23,8250,8271.1,108.41321656,894815.62933,8253.750398,2018-03-17T00:00:00Z,2018-03-17
1521331200,7860.83,7860.83,7847.32,7857.02,9.85375849,77361.275111,7850.9408557,2018-03-18T00:00:00Z,2018-03-18
1521417600,8205.55,8280,8205.55,8280,21.56788975,177861.42126,8246.584312,2018-03-19T00:00:00Z,2018-03-19
1521504000,8596.79,8596.79,8551.82,8561.85,16.40141804,140602.94975,8572.6093567,2018-03-20T00:00:00Z,2018-03-20
1521590400,8904.02,8928.01,8904.02,8927.78,2.62955198,23462.773948,8922.7268093,2018-03-21T00:00:00Z,2018-03-21
1521676800,8892.18,8905.09,8886.12,8905.09,0.64161612,5703.772491,8889.6963671,2018-03-22T00:00:00Z,2018-03-22
1521763200,8708.52,8711.17,8692.09,8692.09,10.00049613,87063.764041,8705.944476,2018-03-23T00:00:00Z,2018-03-23
1521849600,8917.99,8937.49,8915.16,8937.48,16.17362146,144440.16212,8930.6011322,2018-03-24T00:00:00Z,2018-03-24
1521936000,8541.96,8547.82,8504.63,8509.19,56.74963821,483589.2567,8521.4509194,2018-03-25T00:00:00Z,2018-03-25
1522022400,8451.12,8456.41,8451.11,8456.41,5.17326511,43724.135165,8451.9417109,2018-03-26T00:00:00Z,2018-03-26
1522108800,8152.26,8164.68,8151.37,8153.04,17.75813008,144820.14741,8155.1462205,2018-03-27T00:00:00Z,2018-03-27
1522195200,7791.69,7794.64,7780.02,7792.79,15.93347613,124083.62966,7787.6057082,2018-03-28T00:00:00Z,2018-03-28
1522281600,7932.41,7936,7931.06,7936,0.93927792,7453.2439084,7935.0783721,2018-03-29T00:00:00Z,2018-03-29
1522368000,7086.14,7086.14,7075.07,7084.07,13.2905907,94067.569256,7077.7568416,2018-03-30T00:00:00Z,2018-03-30
1522454400,6839.63,6855.5,6839.63,6855.5,2.47310908,16937.324562,6848.5958418,2018-03-31T00:00:00Z,2018-03-31
1522540800,6926.5,6950,6920.51,6950,5.91475597,41077.773247,6944.9650087,2018-04-01T00:00:00Z,2018-04-01
1522627200,6816.31,6824.76,6814.67,6824.76,3.46972945,23663.269106,6819.9176469,2018-04-02T00:00:00Z,2018-04-02
1522713600,7052.75,7069.13,7052.55,7069.13,5.56723795,39290.298247,7057.4131373,2018-04-03T00:00:00Z,2018-04-03
1522800000,7415.53,7415.54,7410.01,7411.59,8.22893841,61009.719701,7414.0450033,2018-04-04T00:00:00Z,2018-04-04
1522886400,6799.37,6800.11,6778.49,6778.49,13.95974209,94891.222289,6797.4910767,2018-04-05T00:00:00Z,2018-04-05
1522972800,6771.3,6775.07,6771.3,6774.2,3.82487145,25905.487133,6772.9039974,2018-04-06T00:00:00Z,2018-04-06
1523059200,6627.7,6627.7,6614,6614,0.46805308,3100.7364624,6624.7538898,2018-04-07T00:00:00Z,2018-04-07
1523145600,6904.21,6909.6,6901,6909.6,8.53020031,58907.694479,6905.7809123,2018-04-08T00:00:00Z,2018-04-08
1523232000,7027.26,7029.9,7024.68,7029.9,1.17236866,8236.521915,7025.5391465,2018-04-09T00:00:00Z,2018-04-09
1523318400,6782.39,6782.39,6771.5,6780.6,8.5698826,58110.321586,6780.7605189,2018-04-10T00:00:00Z,2018-04-10
1523404800,6824.75,6836,6824.75,6836,1.7037553,11640.840476,6832.4603166,2018-04-11T00:00:00Z,2018-04-11
1523491200,6940.94,6941.44,6935.15,6935.15,0.70178996,4869.8449398,6939.1772715,2018-04-12T00:00:00Z,2018-04-12
1523577600,7923.78,7938.24,7916.6,7935.14,5.09904977,40453.499591,7933.5369168,2018-04-13T00:00:00Z,2018-04-13
1523664000,7885.9,7898.7,7877.3,7898.31,1.29081306,10180.141642,7886.6119019,2018-04-14T00:00:00Z,2018-04-14
1523750400,8003.39,8008.44,8001.23,8002.62,0.37878349,3032.3198745,8005.4172225,2018-04-15T00:00:00Z,2018-04-15
1523836800,8353.43,8360.79,8345.41,8359,0.91184513,7618.0221729,8354.5131978,2018-04-16T00:00:00Z,2018-04-16
1523923200,8054.68,8057.35,8048.15,8053.36,2.74038365,22065.749816,8052.0659272,2018-04-17T00:00:00Z,2018-04-17
1524009600,7890.87,7890.87,7878,7878.01,5.65921601,44620.516182,7884.5755495,2018-04-18T00:00:00Z,2018-04-18
1524096000,8172.83,8177.49,8166.45,8166.45,7.83976669,64066.285261,8171.9632477,2018-04-19T00:00:00Z,2018-04-19
1524182400,8273,8276.99,8270.21,8276.99,9.4917001,78538.986804,8274.4909738,2018-04-20T00:00:00Z,2018-04-20
1524268800,8865.78,8866.21,8859.11,8865.61,6.10218605,54084.340819,8863.1091179,2018-04-21T00:00:00Z,2018-04-21
1524355200,8924.93,8932.08,8923.29,8931.62,51.97090385,464098.52524,8929.9683256,2018-04-22T00:00:00Z,2018-04-22
1524441600,8781.7,8810.39,8781.7,8788.62,8.99694176,79223.248727,8805.5753655,2018-04-23T00:00:00Z,2018-04-23
1524528000,8942,8950,8942,8949.99,0.94420819,8446.8667358,8945.9791021,2018-04-24T00:00:00Z,2018-04-24
1524614400,9648.36,9677.57,9642,9650.5,46.00297401,444244.5595,9656.8660844,2018-04-25T00:00:00Z,2018-04-25
1524700800,8855.07,8857.38,8839.86,8839.86,13.48742335,119358.70498,8849.6299024,2018-04-26T00:00:00Z,2018-04-26
1524787200,9277.32,9292.01,9277.32,9292.01,19.19422476,178240.78988999999,9286.1676948,2018-04-27T00:00:00Z,2018-04-27
1524873600,8916.54,8922.55,8896.88,8896.88,25.7150191,228872.8104,8900.3554503,2018-04-28T00:00:00Z,2018-04-28
1524960000,9352.97,9352.97,9345.12,9345.12,2.01281455,18810.160499,9345.2029641,2018-04-29T00:00:00Z,2018-04-29
1525046400,9396.32,9410.99,9391.59,9408.26,2.04206421,19197.550454,9401.0513282,2018-04-30T00:00:00Z,2018-04-30
1525132800,9243.51,9249.99,9231.23,9240.88,13.58488164,125569.23133,9243.3069834,2018-05-01T00:00:00Z,2018-05-01
1525219200,9066.9,9077.3,9066.9,9074.98,6.39199322,57992.004649,9072.601089,2018-05-02T00:00:00Z,2018-05-02
1525305600,9220,9224.8,9219.43,9219.43,1.56936989,14472.731313,9222.0013935,2018-05-03T00:00:00Z,2018-05-03
1525392000,9737,9747.34,9717.52,9717.52,22.22222832,216382.22924,9737.197644,2018-05-04T00:00:00Z,2018-05-04
1525478400,9689,9691.53,9684,9684,21.29177352,206293.65624,9688.8902206,2018-05-05T00:00:00Z,2018-05-05
1525564800,9827.04,9827.04,9802.7,9820.14,0.49150331,4828.7395966,9824.4294562,2018-05-06T00:00:00Z,2018-05-06
1525651200,9621.99,9623.39,9608.74,9623.38,6.39334701,61487.866093,9617.4767296000009,2018-05-07T00:00:00Z,2018-05-07
1525737600,9356.79,9374.03,9351.71,9371.8,18.34589326,171917.53692,9370.9003146,2018-05-08T00:00:00Z,2018-05-08
1525824000,9181.52,9181.52,9167.71,9173.42,21.97901635,201526.79292,9169.0542338,2018-05-09T00:00:00Z,2018-05-09
1525910400,9308.49,9317.84,9297.81,9301.85,0.47771455,4444.5938438,9303.869526,2018-05-10T00:00:00Z,2018-05-10
1525996800,9007.19,9018.38,9007.19,9012.08,2.70406027,24361.682995,9009.2973388,2018-05-11T00:00:00Z,2018-05-11
1526083200,8408.79,8413.99,8408.01,8408.6,9.42953485,79309.735757,8410.7792186,2018-05-12T00:00:00Z,2018-05-12
1526169600,8481.72,8494.97,8481.72,8485.4,1.52780996,12961.313951,8483.5904271,2018-05-13T00:00:00Z,2018-05-13
1526256000,8696.54,8698.29,8685.63,8685.67,0.52506829,4562.36918,8689.0967649,2018-05-14T00:00:00Z,2018-05-14
1526342400,8674.53,8690.31,8668,8668,3.73402787,32410.295686,8679.714457,2018-05-15T00:00:00Z,2018-05-15
1526428800,8481.99,8481.99,8467,8467,1.31713169,11163.820686,8475.8576311,2018-05-16T00:00:00Z,2018-05-16
1526515200,8337.77,8352.9,8337.77,8347.68,0.30192276,2518.203385,8340.5549982,2018-05-17T00:00:00Z,2018-05-17
1526601600,8058.16,8067.7,8050.4,8050.4,1.30190395,10498.39913,8063.8814638,2018-05-18T00:00:00Z,2018-05-18
1526688000,8248.99,8251.87,8238.07,8251.87,0.36270665,2990.7359724,8245.605567,2018-05-19T00:00:00Z,2018-05-19
1526774400,8225.55,8232.41,8212.8,8225.38,1.37569789,11314.856939,8224.8123091,2018-05-20T00:00:00Z,2018-05-20
1526860800,8518.64,8527.59,8514.46,8523.86,4.11820127,35100.389971,8523.2332442,2018-05-21T00:00:00Z,2018-05-21
1526947200,8403.23,8403.23,8399.48,8399.48,0.3801474,3193.0437135,8399.4884972,2018-05-22T00:00:00Z,2018-05-22
1527033600,7983.98,7989.33,7978.1,7989.33,2.25762161,18025.475434,7984.2766186,2018-05-23T00:00:00Z,2018-05-23
